 7> hr,128,96105,172238,7.00,0,
 7> hr,129,96111,172236,4.00,0,
 7> hr,130,96110,172238,6.00,0,
 7> hr,131,96111,172231,0.00,-1,
 7> hr,132,96104,172225,-6.00,-1,
 7> hr,133,96107,172219,-12.00,-1,
 7> hr,134,96099,172213,-17.00,-1,
 7> hr,135,96092,172201,-28.00,-1,
 7> hr,136,96094,172197,-31.00,-1,
 7> hr,137,96087,172188,-38.00,-1,
 7> hr,138,96083,172188,-36.00,-1,
 7> hr,139,96087,172190,-33.00,-1,
 7> hr,140,96086,172189,-32.00,-1,
 7> hr,141,96087,172192,-27.00,-1,
 7> hr,142,96088,172186,-32.00,-1,
 7> hr,143,96090,172195,-21.00,-1,
 7> hr,144,96088,172195,-20.00,-1,
 7> hr,145,96089,172191,-23.00,-1,
 7> hr,146,96084,172194,-19.00,-1,
 7> hr,147,96090,172193,-19.00,-1,
 7> hr,148,96095,172209,-2.00,-1,
 7> hr,149,96098,172217,5.00,0,
 7> hr,150,96096,172217,5.00,0,
 7> hr,151,96098,172222,10.00,1,
 7> hr,152,96096,172218,5.00,0,
 7> hr,153,96097,172222,9.00,1,
 7> hr,154,96101,172221,7.00,0,
 7> hr,155,96103,172225,11.00,1,
 7> hr,156,96101,172222,7.00,0,
 7> hr,157,96097,172226,11.00,1,
 7> hr,158,96104,172228,12.00,1,
 7> hr,159,96104,172234,18.00,1,
 7> hr,160,96097,172225,8.00,0,
 7> hr,161,96105,172235,17.00,1,
 7> hr,162,96104,172239,20.00,1,
 7> hr,163,96109,172245,25.00,1,
 7> hr,164,96110,172245,24.00,1,
 7> hr,165,96106,172245,23.00,1,
 7> hr,166,96106,172251,28.00,1,
 7> hr,167,96109,172254,29.00,1,
 7> hr,168,96107,172245,19.00,0,
 7> hr,169,96106,172255,28.00,1,
 7> hr,170,96108,172260,31.00,1,
 7> hr,171,96107,172255,25.00,0,
 7> hr,172,96108,172257,26.00,0,
 7> hr,173,96108,172250,17.00,0,
 7> hr,174,96106,172247,13.00,-1,
 7> hr,175,96105,172249,15.00,0,
 7> hr,176,96110,172251,16.00,0,
 7> hr,177,96108,172253,17.00,0,
 7> hr,178,96104,172254,17.00,0,
 7> hr,179,96100,172248,10.00,-1,
 7> hr,180,96105,172254,16.00,0,
 7> hr,181,96110,172257,18.00,0,
 7> hr,182,96111,172254,14.00,0,
 7> hr,183,96108,172264,23.00,1,
 7> hr,184,96111,172260,18.00,0,
 7> hr,185,96109,172253,10.00,-1,
 7> hr,186,96106,172252,9.00,-1,
 7> hr,187,96107,172251,7.00,-1,
 7> hr,188,96103,172239,-4.00,-1,
 7> hr,189,96095,172237,-6.00,-1,
 7> hr,190,96093,172224,-19.00,-1,
 7> hr,191,96091,172217,-25.00,-1,
 7> hr,192,96086,172209,-31.00,-1,
 7> hr,193,96085,172204,-35.00,-1,
 7> hr,194,96092,172208,-29.00,-1,
 7> hr,195,96087,172210,-26.00,-1,
 7> hr,196,96088,172204,-30.00,-1,
 7> hr,197,96091,172209,-24.00,-1,
 7> hr,198,96084,172204,-28.00,-1,
 7> hr,199,96087,172215,-15.00,-1,
 7> hr,200,96090,172226,-3.00,-1,
 7> hr,201,96097,172231,1.00,0,
 7> hr,202,96099,172236,6.00,0,
 7> hr,203,96104,172240,9.00,1,
 7> hr,204,96103,172241,10.00,0,
 7> hr,205,96104,172238,6.00,0,
 7> hr,206,96106,172247,15.00,1,
 7> hr,207,96102,172240,7.00,0,
 7> hr,208,96101,172245,12.00,0,
 7> hr,209,96110,172252,18.00,1,
 7> hr,210,96108,172254,19.00,1,
 7> hr,211,96108,172257,21.00,1,
 7> hr,212,96114,172258,21.00,1,
 7> hr,213,96117,172261,23.00,1,
 7> hr,214,96123,172268,29.00,1,
 7> hr,215,96120,172274,34.00,1,
 7> hr,216,96124,172281,39.00,1,
 7> hr,217,96122,172287,43.00,1,
 7> hr,218,96130,172300,54.00,1,
 7> hr,219,96133,172307,58.00,1,
 7> hr,220,96137,172312,60.00,1,
 7> hr,221,96142,172313,58.00,1,
 7> hr,222,96139,172316,58.00,1,
