# SEGGER J-Link RTT Viewer V6.16a Terminal Log File											
# Compiled: 12:44:10 on Jun  6 2017											
# Logging started @ 04 Dec 2018 10:03:04											
 0> <info> app: BATT Reading...											
 0> <info> app: Right Press											
 0> <info> app: Left Press											
 0> <info> app: BATT Reading...											
 0> <info> app: [OK]	Max30102 Already and background working is begin										
 0> 											
 0> <info> app: BATT Reading...											
 0> <info> app: [OK]	HR sample count 707										
 0> <info> app: Peak Index											
 0> 	31	124	219	312	401	489	580	672			
 0> 	END Peak Index	<info> app: HR Index									
 0> 	90	88	90	94	95	92	91<info> app: HR Mean 91 				
 0> <info> app: HR SD 2.25 											
 0> 											
 0> hr	269	98884	127570	-75	-1	0					
 0> hr	270	98888	127584	-73	-1	13					
 0> hr	271	98898	127593	-71	-1	22					
 0> hr	272	98886	127582	-70	-1	10					
 0> hr	273	98894	127587	-67	-1	14					
 0> hr	274	98903	127571	-65	-1	-2					
 0> hr	275	98903	127585	-63	-1	11					
 0> hr	276	98906	127599	-61	-1	25					
 0> hr	277	98890	127583	-58	-1	8					
 0> hr	278	98895	127600	-56	-1	24					
 0> hr	279	98904	127602	-53	-1	25					
 0> hr	280	98907	127600	-51	-1	22					
 0> hr	281	98920	127600	-48	-1	21					
 0> hr	282	98913	127606	-45	-1	26					
 0> hr	283	98921	127616	-42	-1	34					
 0> hr	284	98918	127615	-40	-1	31					
 0> hr	285	98909	127623	-37	-1	38					
 0> hr	286	98929	127615	-34	-1	28					
 0> hr	287	98915	127626	-31	-1	38					
 0> hr	288	98918	127621	-28	-1	31					
 0> hr	289	98922	127631	-25	-1	39					
 0> hr	290	98932	127641	-22	-1	47					
 0> hr	291	98933	127651	-19	-1	55					
 0> hr	292	98931	127666	-16	-1	67					
 0> hr	293	98939	127681	-13	-1	79					
 0> hr	294	98948	127673	-10	-1	67					
 0> hr	295	98957	127697	-7	-1	87					
 0> hr	296	98962	127693	-4	-1	79					
 0> hr	297	98962	127707	-1	0	89					
 0> hr	298	98969	127703	2	0	80					
 0> hr	299	98952	127688	5	1	61					
 0> hr	300	98954	127679	8	1	49					
 0> hr	301	98954	127660	11	1	28					
 0> hr	302	98959	127650	14	1	16					
 0> hr	303	98950	127637	17	1	3					
 0> hr	304	98958	127636	19	1	1					
 0> hr	305	98943	127620	21	1	-14					
 0> hr	306	98935	127618	23	1	-15					
 0> hr	307	98931	127603	25	1	-29					
 0> hr	308	98932	127584	26	1	-47					
 0> hr	309	98933	127579	27	1	-49					
 0> hr	310	98935	127561	27	1	-65					
 0> hr	311	98917	127556	27	1	-67					
 0> hr	312	98919	127551	27	1	-68					
 0> hr	313	98929	127561	26	0	-55					
 0> hr	314	98925	127544	25	0	-69					
 0> hr	315	98920	127527	24	0	-83					
 0> hr	316	98921	127524	23	0	-81					
 0> hr	317	98918	127518	21	-1	-83					
 0> hr	318	98913	127501	19	-1	-96					
 0> hr	319	98930	127504	17	-1	-88					
 0> hr	320	98915	127501	14	-1	-87					
 0> hr	321	98914	127492	12	-1	-91					
 0> hr	322	98918	127468	9	-1	-111					
 0> hr	323	98919	127477	6	-1	-96					
 0> hr	324	98912	127481	3	-1	-87					
 0> hr	325	98904	127477	0	-1	-87					
 0> hr	326	98906	127479	-3	-1	-81					
 0> hr	327	98926	127476	-6	-1	-80					
 0> hr	328	98901	127481	-9	-1	-71					
 0> hr	329	98901	127487	-13	-1	-61					
 0> hr	330	98925	127470	-16	-1	-75					
 0> hr	331	98917	127469	-19	-1	-72					
 0> hr	332	98926	127464	-22	-1	-74					
 0> hr	333	98899	127476	-25	-1	-58					
 0> hr	334	98913	127453	-28	-1	-78					
 0> hr	335	98916	127467	-31	-1	-60					
 0> hr	336	98921	127462	-33	-1	-62					
 0> hr	337	98934	127471	-36	-1	-50					
 0> hr	338	98926	127471	-38	-1	-47					
 0> hr	339	98923	127451	-40	-1	-65					
 0> hr	340	98918	127471	-42	-1	-42					
 0> hr	341	98929	127463	-44	-1	-48					
 0> hr	342	98933	127460	-46	-1	-48					
 0> hr	343	98937	127469	-48	-1	-37					
 0> hr	344	98923	127465	-49	-1	-39					
 0> hr	345	98937	127460	-51	-1	-42					
 0> hr	346	98930	127454	-52	-1	-46					
 0> hr	347	98920	127464	-53	-1	-33					
 0> hr	348	98929	127470	-54	-1	-26					
 0> hr	349	98924	127469	-54	-1	-25					
 0> hr	350	98939	127462	-55	-1	-31					
 0> hr	351	98938	127473	-55	-1	-19					
 0> hr	352	98936	127465	-55	-1	-26					
 0> hr	353	98935	127474	-55	-1	-15					
 0> hr	354	98936	127491	-55	-1	1					
 0> hr	355	98944	127479	-55	-1	-10					
 0> hr	356	98942	127475	-55	-1	-13					
 0> hr	357	98933	127476	-54	-1	-11					
 0> hr	358	98946	127489	-53	-1	1					
 0> hr	359	98940	127484	-52	-1	-3					
 0> hr	360	98945	127475	-52	-1	-12					
 0> hr	361	98937	127478	-51	-1	-8					
 0> hr	362	98949	127496	-49	-1	9					
 0> hr	363	98943	127488	-48	-1	1					
 0> hr	364	98952	127502	-47	-1	15					
 0> hr	365	98953	127519	-45	-1	31					
 0> hr	366	98960	127504	-44	-1	14					
 0> hr	367	98963	127510	-42	-1	20					
 0> hr	368	98962	127526	-40	-1	35					
 0> hr	369	98973	127535	-38	-1	42					
 0> hr	370	98964	127527	-36	-1	32					
 0> hr	371	98968	127534	-34	-1	37					
 0> hr	372	98976	127541	-32	-1	42					
 0> hr	373	98969	127537	-30	-1	36					
 0> hr	374	98971	127561	-27	-1	58					
 0> hr	375	98979	127547	-25	-1	41					
 0> hr	376	98983	127539	-22	-1	31					
 0> hr	377	98983	127553	-20	-1	44					
 0> hr	378	98990	127561	-17	-1	49					
 0> hr	379	98989	127572	-15	-1	58					
 0> hr	380	98996	127572	-12	-1	55					
 0> hr	381	99001	127596	-9	-1	76					
 0> hr	382	99002	127611	-7	-1	87					
 0> hr	383	99007	127624	-4	-1	96					
 0> hr	384	99017	127637	-1	0	104					
 0> hr	385	99030	127630	2	0	92					
 0> hr	386	99027	127652	5	1	109					
 0> hr	387	99033	127641	8	1	93					
 0> hr	388	99027	127627	11	1	74					
 0> hr	389	99027	127646	15	1	89					
 0> hr	390	99031	127617	18	1	56					
 0> hr	391	99017	127602	21	1	38					
 0> hr	392	99012	127587	24	1	21					
 0> hr	393	99012	127572	27	1	5					
 0> hr	394	99014	127556	29	1	-10					
